ID_TARIFA,RAZON_SOCIAL,NOMBRE_COMERCIAL,DEPARTAMENTO,DESCRIPCION,COSTO_INSTALACION,TIPO_PAGO,OTROS_BENEFICIOS,NOMBRE_TARIFA_PLAN,ANCHO_BANDA_BAJADA,PRECIO_MENSUAL,ANCHO_BANDA_SUBIDA,DENOMINACION_TECNOLOGIA
12360,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Beni,,500,POSTPAGO,Hasta 30 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 3,28.5,7400,15,FIBRA
12360,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Pando,,500,POSTPAGO,Hasta 30 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 3,28.5,7400,15,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Tarija,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Potosi,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Chuquisaca,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Beni,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12361,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Pando,,500,POSTPAGO,Hasta 38 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 4,36.1,8650,19,FIBRA
12362,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,La Paz,,500,POSTPAGO,Hasta 45 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 5,42.75,9850,22.5,FIBRA
12362,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Cochabamba,,500,POSTPAGO,Hasta 45 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 5,42.75,9850,22.5,FIBRA
12362,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Santa Cruz,,500,POSTPAGO,Hasta 45 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 5,42.75,9850,22.5,FIBRA
12362,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,TELECEL S.A.,Oruro,,500,POSTPAGO,Hasta 45 Mbps  La velocidad de bajada minima esperada en condiciones normales es de hasta el 95  de la velocidad contratada  La velocidad de subida minima esperada en condiciones normales es de hasta el 50  de la velocidad contratada  El costo de instalacion o traslado de Bs 500 aplica a un contrato con una vigencia de 3 anos  Incluye hasta 1 5 km de Fibra Optica Urbana  en caso de ser instalacion de Fibra Optica Rural hasta 700 mts   Si el usuario solicita la baja del servicio antes de cumplir los 36 meses debera cancelar Bs 300 por cada mes faltante para la finalizacion del contrato  El costo por metro adicional de tendido de Fibra Optica es de Bs 150     Incluye equipos CPE  Rango de 1 IP Publica  NOC   Herramientas de Monitoreo      Los planes superiores a 45 Mbps incluye equipo CPE Avanzado  Planes validos a nivel nacional de acuerdo a la cobertura disponible y previa verificacion de factibilidad tecnica ,BUSINESS ASIMETRIC 5,42.75,9850,22.5,FIBRA
